match-baseline preparation tick 0 team0=5/100 supply=9/30 team1=5/100 supply=9/30 team2=5/100 supply=9/30 team3=5/100 supply=9/30
match-latency slow_step tick=3482 phase=preparation update_wall_ms=49.474 monotonic_ms=3813.680 wall_epoch_ms=1789391799137.902 profile_collected=1 profile_tick=3482 setup_ms=0.000 production_ms=0.014 movement_economy_ms=49.405 vision_ms=0.051 combat_ms=0.001 ai_ms=0.000 completion_ms=0.000 profile_total_ms=49.472
match-latency slow_step tick=3501 phase=preparation update_wall_ms=30.282 monotonic_ms=3907.322 wall_epoch_ms=1789391799231.542 profile_collected=1 profile_tick=3501 setup_ms=0.000 production_ms=0.016 movement_economy_ms=30.206 vision_ms=0.054 combat_ms=0.001 ai_ms=0.000 completion_ms=0.000 profile_total_ms=30.279
match-latency slow_step tick=3502 phase=preparation update_wall_ms=33.903 monotonic_ms=3937.859 wall_epoch_ms=1789391799262.081 profile_collected=1 profile_tick=3502 setup_ms=0.000 production_ms=0.017 movement_economy_ms=33.833 vision_ms=0.050 combat_ms=0.001 ai_ms=0.000 completion_ms=0.000 profile_total_ms=33.903
match-latency slow_step tick=3561 phase=preparation update_wall_ms=29.014 monotonic_ms=4041.939 wall_epoch_ms=1789391799366.159 profile_collected=1 profile_tick=3561 setup_ms=0.000 production_ms=0.017 movement_economy_ms=28.945 vision_ms=0.050 combat_ms=0.001 ai_ms=0.000 completion_ms=0.000 profile_total_ms=29.014
match-latency slow_step tick=3621 phase=preparation update_wall_ms=30.037 monotonic_ms=4211.733 wall_epoch_ms=1789391799535.953 profile_collected=1 profile_tick=3621 setup_ms=0.001 production_ms=0.016 movement_economy_ms=29.966 vision_ms=0.052 combat_ms=0.001 ai_ms=0.000 completion_ms=0.000 profile_total_ms=30.036
match-latency slow_step tick=3622 phase=preparation update_wall_ms=22.774 monotonic_ms=4242.008 wall_epoch_ms=1789391799566.229 profile_collected=1 profile_tick=3622 setup_ms=0.000 production_ms=0.013 movement_economy_ms=22.705 vision_ms=0.054 combat_ms=0.001 ai_ms=0.000 completion_ms=0.000 profile_total_ms=22.774
match-latency slow_step tick=3626 phase=preparation update_wall_ms=75.906 monotonic_ms=4266.418 wall_epoch_ms=1789391799590.638 profile_collected=1 profile_tick=3626 setup_ms=0.000 production_ms=0.012 movement_economy_ms=75.838 vision_ms=0.054 combat_ms=0.001 ai_ms=0.000 completion_ms=0.000 profile_total_ms=75.906
match-latency slow_step tick=3642 phase=preparation update_wall_ms=21.737 monotonic_ms=4394.568 wall_epoch_ms=1789391799718.788 profile_collected=1 profile_tick=3642 setup_ms=0.000 production_ms=0.014 movement_economy_ms=21.667 vision_ms=0.054 combat_ms=0.001 ai_ms=0.000 completion_ms=0.000 profile_total_ms=21.736
match-latency slow_step tick=3669 phase=preparation update_wall_ms=114.594 monotonic_ms=4429.360 wall_epoch_ms=1789391799753.580 profile_collected=1 profile_tick=3669 setup_ms=0.000 production_ms=0.013 movement_economy_ms=114.526 vision_ms=0.053 combat_ms=0.001 ai_ms=0.000 completion_ms=0.000 profile_total_ms=114.594
match-latency slow_step tick=3681 phase=preparation update_wall_ms=26.007 monotonic_ms=4598.581 wall_epoch_ms=1789391799922.802 profile_collected=1 profile_tick=3681 setup_ms=0.001 production_ms=0.017 movement_economy_ms=25.936 vision_ms=0.052 combat_ms=0.001 ai_ms=0.000 completion_ms=0.000 profile_total_ms=26.007
